index,Player,Goals,Shots,SoT,G/Sh,G/SoT,ShoDist,GCA,SCA,Off,PKwon,Assists,ScaPassLive,Car3rd,ScaFld,ToAtt,ToSuc,Carries,CarTotDist,CarPrgDist,CPA,CarMis,CarDis,PasTotCmp,PasAss,Pas3rd,Crs,PasCmp,PasOff,PasBlocks,ScaPassDead,ScaDrib,ScaSh,GcaPassDead,GcaDrib,GcaSh,GcaFld,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,Overall,PasTotDist,PasTotPrgDist,TklDriPast,Blocks,BlkSh,Int,Tkl+Int,Recov,AerWon,AerLost,CrdY,CrdR,Fls,Clr,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,GcaPassLive,PasTotCmp%,Fld,Pos
47,Philippe Coutinho,0.0,0.24100000000000002,0.15200000000000002,0.0,0.0,0.6286549707602339,0.0,0.194,0.05,0.0,0.0,0.34182908545727136,0.329,0.0,0.2945736434108527,0.2974559686888454,0.40555555555555556,0.2102020202020202,0.22717948717948716,0.10200000000000001,0.21280000000000002,0.17700000000000002,0.2630769230769231,0.17588932806324112,0.35400000000000004,0.181203007518797,0.2630769230769231,0.025,0.07600000000000001,0.013000000000000001,0.15200000000000002,0.026000000000000002,0.0,0.0,0.0,0.0,0.13749999999999998,0.285,0.22822822822822825,0.051000000000000004,0.19,0.1891891891891892,0.1425,0.556,32.59949310785345,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
128,Gelson Martins,0.0,0.32400000000000007,0.16200000000000003,0.0,0.0,0.4649122807017544,0.10800000000000001,0.26999999999999996,0.10800000000000001,0.0,0.0,0.44527736131934037,0.21600000000000003,0.054000000000000006,0.2720930232558139,0.15851272015655576,0.4955555555555556,0.2735353535353535,0.3507692307692308,0.27,0.21600000000000003,0.189,0.24769230769230774,0.16007905138339923,0.21600000000000003,0.081203007518797,0.24769230769230774,0.0,0.135,0.0,0.10800000000000001,0.10800000000000001,0.0,0.0,0.0,0.0,0.33749999999999997,0.54,0.4864864864864865,0.10800000000000001,0.675,0.32432432432432434,0.43875,0.308,32.557330139877585,,,,,,,,,,,,,,,,,,,,0.14361702127659576,,,MFFW
22,Philip Billing,0.3333333333333333,0.11599999999999999,0.11599999999999999,0.4,0.4,0.5730994152046783,0.09200000000000001,0.11199999999999999,0.034,0.0,0.052631578947368425,0.1904047976011994,0.11000000000000001,0.012,0.10775193798449612,0.1350293542074364,0.25333333333333335,0.12,0.14076923076923076,0.046000000000000006,0.12480000000000001,0.15000000000000002,0.17923076923076925,0.14822134387351782,0.13899999999999998,0.09097744360902255,0.17923076923076925,0.006,0.121,0.0,0.09200000000000001,0.024,0.0,0.0,0.03,0.0,0.18333333333333335,0.3025,0.26126126126126126,0.09200000000000001,0.2,0.17417417417417416,0.145,0.5,32.447584255887996,,,,,,,,,,,,,,,,,,,,0.09042553191489362,,,MFFW
154,Mathias Pereira Lage,0.08333333333333333,0.15000000000000002,0.11599999999999999,0.12,0.14,0.5818713450292397,0.1,0.122,0.016,0.23529411764705882,0.07017543859649124,0.18740629685157423,0.083,0.05,0.12248062015503876,0.11350293542074362,0.30888888888888894,0.16272727272727272,0.17128205128205126,0.11599999999999999,0.14,0.133,0.14461538461538462,0.14822134387351782,0.2,0.13759398496240602,0.14461538461538462,0.017,0.09200000000000001,0.008,0.068,0.016,0.0,0.0,0.0,0.2580645161290323,0.11833333333333332,0.145,0.12612612612612611,0.09200000000000001,0.04,0.22522522522522523,0.27125,0.34600000000000003,32.19704013561834,,,,,,,,,,,,,,,,,,,,0.09042553191489362,,,MFFW
190,Manu Trigueros,0.0,0.071,0.048,0.0,0.0,0.6491228070175438,0.0,0.06333333333333332,0.0,0.0,0.0,0.1424287856071964,0.048,0.0,0.018604651162790697,0.0,0.37555555555555553,0.12797979797979797,0.1335897435897436,0.0,0.0384,0.143,0.3738461538461539,0.09486166007905139,0.42900000000000005,0.018045112781954885,0.3738461538461539,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13916666666666666,0.2375,0.35735735735735735,0.048,0.0,0.2132132132132132,0.3275,0.273,32.15060765932689,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
112,Manuel Lanzini,0.0,0.143,0.0,0.0,0.0,0.9064327485380117,0.0,0.09533333333333333,0.142,0.0,0.0,0.10644677661169415,0.21400000000000002,0.0,0.0,0.0,0.45222222222222225,0.21505050505050505,0.21256410256410257,0.0,0.056799999999999996,0.143,0.3738461538461539,0.0,0.42900000000000005,0.05338345864661653,0.3738461538461539,0.0,0.143,0.0,0.0,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17875,0.0,32.1338923847602,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
176,Vincent Sierro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.29985007496251875,0.0,0.0,0.31007751937984496,0.7827788649706457,0.35555555555555557,0.16565656565656567,0.1282051282051282,0.0,0.32,0.0,0.2,0.3952569169960475,0.6000000000000001,0.15037593984962405,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.6006006006006006,0.0,0.0,0.6006006006006006,0.75,0.33299999999999996,32.06417678632432,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
68,Álex Fernández,0.25,0.08800000000000001,0.10200000000000001,0.34,0.29,0.36257309941520466,0.028000000000000004,0.12733333333333333,0.0,0.0,0.0,0.2203898050974513,0.11000000000000001,0.014000000000000002,0.02868217054263566,0.013698630136986302,0.2966666666666667,0.12080808080808081,0.13256410256410256,0.044000000000000004,0.08800000000000001,0.147,0.26384615384615384,0.16007905138339923,0.338,0.12180451127819548,0.26384615384615384,0.0,0.028999999999999998,0.028999999999999998,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.07333333333333333,0.11,0.13213213213213212,0.022000000000000002,0.11,0.08708708708708708,0.0825,0.444,31.258136968843537,,,,,,,,,,,,,,,,,,,,0.037234042553191495,,,MFFW
5,Naouirou Ahamada,0.0,0.5,0.0,0.0,0.0,0.5058479532163742,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.9784735812133072,0.4444444444444445,0.16666666666666666,0.15384615384615385,1.0,0.4,0.0,0.38461538461538464,0.0,1.0,0.37593984962406013,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.124770793787487,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
5,Naouirou Ahamada,0.0,0.5,0.0,0.0,0.0,0.5058479532163742,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3875968992248062,0.9784735812133072,0.4444444444444445,0.16666666666666666,0.15384615384615385,1.0,0.4,0.0,0.38461538461538464,0.0,1.0,0.37593984962406013,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.124770793787487,,,,,,,,,,,,,,,,,,,,0.0,,,MF
85,Munir El Haddadi,0.08333333333333333,0.257,0.057999999999999996,0.22,1.0,0.6345029239766081,0.0,0.26666666666666666,0.057999999999999996,0.0,0.0,0.38530734632683655,0.143,0.17200000000000001,0.2434108527131783,0.16829745596868884,0.3655555555555556,0.1431313131313131,0.1317948717948718,0.17200000000000001,0.2056,0.2,0.1976923076923077,0.1699604743083004,0.229,0.17218045112781954,0.1976923076923077,0.08600000000000001,0.171,0.056999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.09499999999999999,0.1425,0.17117117117117117,0.028999999999999998,0.145,0.08708708708708708,0.1075,0.33299999999999996,30.874954455424874,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
7,Amath,0.08333333333333333,0.18200000000000002,0.146,0.2,0.25,0.4473684210526316,0.144,0.182,0.11000000000000001,0.5294117647058822,0.0,0.21739130434782608,0.145,0.036,0.18294573643410852,0.1780821917808219,0.21666666666666667,0.13333333333333333,0.17102564102564102,0.21800000000000003,0.2912,0.164,0.12846153846153846,0.07114624505928854,0.09100000000000001,0.09548872180451128,0.12846153846153846,0.018,0.09100000000000001,0.0,0.22000000000000003,0.072,0.0,0.072,0.0,0.5806451612903226,0.25749999999999995,0.455,0.3813813813813814,0.073,0.545,0.43543543543543545,0.2725,0.667,30.723748636261277,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
148,Zinédine Ould Khaled,0.0,0.2,0.4,0.0,0.0,0.08187134502923976,0.0,0.13333333333333333,0.0,0.0,0.0,0.29985007496251875,0.0,0.0,0.15503875968992248,0.0,0.6444444444444445,0.28888888888888886,0.18974358974358974,0.0,0.0,0.4,0.4307692307692308,0.0,0.6000000000000001,0.0,0.4307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,30.49614654553364,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
161,Yeremi Pino,0.16666666666666666,0.169,0.146,0.2,0.22,0.4064327485380117,0.032,0.13466666666666666,0.13,0.0,0.07017543859649124,0.24137931034482762,0.08100000000000002,0.016,0.2,0.25244618395303325,0.28555555555555556,0.12646464646464647,0.1623076923076923,0.194,0.17440000000000003,0.17700000000000002,0.1676923076923077,0.19169960474308304,0.073,0.09699248120300752,0.1676923076923077,0.024,0.18500000000000003,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.20166666666666666,0.4225,0.3393393393393393,0.08900000000000001,0.2,0.2912912912912913,0.2825,0.429,30.326866608265863,,,,,,,,,,,,,,,,,,,,0.0425531914893617,,,MFFW
6,Iván Alejo,0.0,0.148,0.05,0.0,0.0,0.631578947368421,0.048,0.18133333333333335,0.024,0.0,0.10526315789473685,0.3148425787106447,0.21000000000000002,0.05,0.19147286821705428,0.07240704500978473,0.24333333333333332,0.15454545454545454,0.16512820512820514,0.05,0.21760000000000002,0.198,0.10230769230769232,0.2687747035573123,0.037,0.4639097744360902,0.10230769230769232,0.025,0.16000000000000003,0.0,0.048,0.05,0.0,0.0,0.0,0.0,0.24666666666666665,0.495,0.48048048048048053,0.08600000000000001,0.245,0.5195195195195195,0.4325,0.5,30.176581411556715,,,,,,,,,,,,,,,,,,,,0.06382978723404255,,,MFFW
37,Valentin Carboni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,1.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.025141584592475,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
191,Beñat Turrientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.37481259370314846,0.0,0.0,0.1937984496124031,0.162426614481409,0.2777777777777778,0.09515151515151515,0.10897435897435898,0.0,0.2664,0.167,0.2561538461538461,0.33003952569169964,0.25,0.25037593984962403,0.2561538461538461,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.27749999999999997,0.625,1.0,0.0,0.0,0.24924924924924924,0.41625,0.25,29.62432374393167,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
61,Lilian Egloff,0.0,0.296,0.0,0.0,0.0,0.6023391812865497,0.296,0.24666666666666667,0.0,0.0,0.0,0.44377811094452774,0.11100000000000002,0.074,0.1434108527131783,0.21722113502935422,0.2555555555555556,0.12161616161616162,0.12435897435897436,0.22200000000000003,0.29600000000000004,0.18500000000000003,0.12000000000000001,0.29249011857707513,0.11100000000000002,0.0556390977443609,0.12000000000000001,0.11100000000000002,0.074,0.0,0.0,0.074,0.0,0.0,0.0,0.0,0.37,0.925,0.4444444444444444,0.18500000000000003,0.555,0.4444444444444444,0.2775,0.667,29.494328263425224,,,,,,,,,,,,,,,,,,,,0.39361702127659576,,,MFFW
42,Ryan Christie,0.08333333333333333,0.148,0.08600000000000001,0.12,0.2,0.4122807017543859,0.036,0.19133333333333333,0.0,0.0,0.0,0.31334332833583206,0.13899999999999998,0.052000000000000005,0.28294573643410853,0.2896281800391389,0.29555555555555557,0.16393939393939394,0.1858974358974359,0.08600000000000001,0.1736,0.209,0.19076923076923077,0.24110671936758896,0.22599999999999998,0.09172932330827067,0.19076923076923077,0.009,0.043000000000000003,0.017,0.036,0.052000000000000005,0.0,0.0,0.0,0.0,0.145,0.325,0.12912912912912913,0.13,0.0,0.23423423423423426,0.27125,0.36,29.469223522866983,,,,,,,,,,,,,,,,,,,,0.047872340425531915,,,MFFW
75,Saman Ghoddos,0.0,0.1,0.2,0.0,0.0,0.5614035087719298,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.15503875968992248,0.0,0.2777777777777778,0.06565656565656566,0.08461538461538462,0.0,0.24,0.0,0.2692307692307693,0.19762845849802374,0.2,0.15037593984962405,0.2692307692307693,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.1,0.0,0.3003003003003003,0.25,0.5,29.467776982305967,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
3,Yacine Adli,0.0,0.15400000000000003,0.30800000000000005,0.0,0.0,0.5409356725146198,0.0,0.051333333333333335,0.0,0.0,0.0,0.11544227886056972,0.30800000000000005,0.0,0.059689922480620154,0.1506849315068493,0.37555555555555553,0.2198989898989899,0.2782051282051282,0.0,0.1232,0.15400000000000003,0.22461538461538463,0.15217391304347827,0.30800000000000005,0.23157894736842105,0.22461538461538463,0.0,0.30800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.5775,0.4624624624624625,0.30800000000000005,0.0,0.4624624624624625,0.1925,1.0,29.238084221585993,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
62,Alberth Elis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.7496251874062969,0.375,0.25,0.29069767441860467,0.0,0.22222222222222224,0.16666666666666666,0.14102564102564102,0.25,0.3,0.0,0.09615384615384616,0.4940711462450593,0.125,0.09398496240601503,0.09615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333331,0.3125,0.37537537537537535,0.125,0.0,0.0,0.9375,0.0,28.885149285923628,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
73,Denis Genreau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0.18200000000000002,0.0,0.0,0.2728635682158921,0.09100000000000001,0.0,0.07054263565891473,0.0,0.30333333333333334,0.19464646464646462,0.24487179487179486,0.0,0.1456,0.0,0.14,0.3596837944664032,0.09100000000000001,0.06842105263157895,0.14,0.0,0.6360000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575,0.91,0.5465465465465466,0.545,0.91,0.5465465465465466,0.68125,0.33299999999999996,28.003118279104804,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
15,Sardar Azmoun,0.0,0.343,0.22799999999999998,0.0,0.0,0.3304093567251462,0.0,0.22866666666666668,0.11399999999999999,0.0,0.0,0.47076461769115446,0.08600000000000001,0.0,0.0441860465116279,0.05675146771037181,0.21222222222222226,0.06060606060606061,0.05923076923076923,0.22799999999999998,0.27440000000000003,0.171,0.11230769230769232,0.3952569169960475,0.229,0.0,0.11230769230769232,0.028999999999999998,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09499999999999999,0.1425,0.08708708708708708,0.056999999999999995,0.145,0.08708708708708708,0.1075,0.33299999999999996,27.84791290275141,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
10,Anuar,0.08333333333333333,0.13,0.08600000000000001,0.66,1.0,0.38011695906432746,0.17200000000000001,0.11599999999999999,0.08600000000000001,0.0,0.0,0.13043478260869565,0.08700000000000001,0.0,0.13488372093023254,0.17025440313111545,0.1788888888888889,0.11464646464646465,0.14153846153846156,0.26,0.2432,0.17400000000000002,0.1,0.34387351778656133,0.13,0.03233082706766917,0.1,0.0,0.17400000000000002,0.0,0.17200000000000001,0.0,0.0,0.17200000000000001,0.0,0.0,0.145,0.435,0.0,0.043000000000000003,0.65,0.0,0.0,0.0,27.82097690873306,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
175,Gustavo Scarpa,0.0,0.333,0.11200000000000002,0.0,0.0,0.7485380116959064,0.0,0.3333333333333333,0.0,0.0,0.0,0.25037481259370314,0.22200000000000003,0.22200000000000003,0.08604651162790698,0.10958904109589042,0.34,0.24464646464646464,0.4117948717948718,0.0,0.0,0.0,0.19230769230769232,0.11067193675889331,0.5,0.12556390977443607,0.19230769230769232,0.0,0.27799999999999997,0.05600000000000001,0.22400000000000003,0.11200000000000002,0.0,0.0,0.0,0.0,0.185,0.14,0.33333333333333337,0.05600000000000001,0.28,0.33333333333333337,0.2775,0.5,27.529493886558893,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
107,Rade Kruni?,0.0,0.07500000000000001,0.026000000000000002,0.0,0.0,0.36257309941520466,0.15200000000000002,0.142,0.0,0.0,0.11403508771929825,0.24437781109445278,0.163,0.0,0.07751937984496124,0.09784735812133072,0.22222222222222224,0.11707070707070708,0.16153846153846155,0.05,0.06,0.063,0.18923076923076926,0.19762845849802374,0.25,0.02857142857142857,0.18923076923076926,0.0,0.125,0.013000000000000001,0.0,0.05,0.0,0.0,0.0,0.0,0.20833333333333331,0.4375,0.3003003003003003,0.125,0.125,0.3003003003003003,0.3125,0.4,27.354929019379775,,,,,,,,,,,,,,,,,,,,0.20212765957446807,,,MFFW
40,Fabio Carvalho,0.16666666666666666,0.29700000000000004,0.21600000000000003,0.36,0.5,0.3362573099415205,0.21600000000000003,0.162,0.0,0.0,0.0,0.20239880059970017,0.21600000000000003,0.10800000000000001,0.10465116279069768,0.10567514677103719,0.34555555555555556,0.1411111111111111,0.1469230769230769,0.10800000000000001,0.21600000000000003,0.405,0.23076923076923078,0.053359683794466414,0.16200000000000003,0.0406015037593985,0.23076923076923078,0.027000000000000003,0.08100000000000002,0.0,0.0,0.10800000000000001,0.0,0.0,0.135,0.0,0.18,0.54,0.24324324324324326,0.08100000000000002,0.27,0.24324324324324326,0.2025,0.5,26.574008652759552,,,,,,,,,,,,,,,,,,,,0.14361702127659576,,,MFFW
165,Reinier,0.08333333333333333,0.11399999999999999,0.11399999999999999,0.5,0.5,0.24269005847953218,0.0,0.15266666666666667,0.057999999999999996,0.0,0.0,0.29985007496251875,0.171,0.0,0.22170542635658913,0.27984344422700586,0.3177777777777778,0.13767676767676768,0.12461538461538461,0.0,0.2968,0.257,0.20461538461538464,0.1699604743083004,0.056999999999999995,0.0,0.20461538461538464,0.028999999999999998,0.171,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.1425,0.285,0.34234234234234234,0.0,0.285,0.08708708708708708,0.1425,0.25,26.338619877376317,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
108,Max Kruse,0.0,0.30000000000000004,0.134,0.0,0.0,0.4064327485380117,0.132,0.222,0.0,0.0,0.0,0.40029985007496255,0.1,0.0,0.10310077519379846,0.13111545988258316,0.25222222222222224,0.10676767676767678,0.12487179487179488,0.066,0.10640000000000001,0.1,0.23076923076923078,0.19762845849802374,0.133,0.15037593984962405,0.23076923076923078,0.0,0.267,0.0,0.132,0.066,0.0,0.0,0.0,0.0,0.0275,0.0825,0.0,0.033,0.0,0.0,0.04125,0.0,26.127594283744564,,,,,,,,,,,,,,,,,,,,0.17553191489361702,,,MFFW
4,Kevin Agudelo,0.0,0.11299999999999999,0.062,0.0,0.0,0.5994152046783625,0.052000000000000005,0.12533333333333332,0.026000000000000002,0.0,0.0,0.1964017991004498,0.238,0.026000000000000002,0.262015503875969,0.2700587084148728,0.26555555555555554,0.17565656565656565,0.24256410256410255,0.13799999999999998,0.2104,0.244,0.1507692307692308,0.1739130434782609,0.244,0.09849624060150376,0.1507692307692308,0.031,0.119,0.006,0.07600000000000001,0.038000000000000006,0.0,0.0,0.0,0.1935483870967742,0.245,0.345,0.26426426426426425,0.125,0.405,0.3393393393393393,0.34375,0.409,25.52483865449894,,,,,,,,,,,,,,,,,,,,0.031914893617021274,,,MFFW
12,Joe Aribo,0.16666666666666666,0.10700000000000001,0.132,0.3,0.25,0.31286549707602335,0.032,0.142,0.0,0.0,0.0,0.2698650674662669,0.082,0.016,0.24108527131782945,0.2563600782778865,0.2477777777777778,0.09797979797979799,0.12307692307692308,0.11399999999999999,0.2096,0.148,0.16230769230769232,0.14624505928853757,0.15600000000000003,0.04285714285714285,0.16230769230769232,0.0,0.11499999999999999,0.0,0.032,0.016,0.0,0.032,0.0,0.0,0.1983333333333333,0.39,0.32132132132132135,0.098,0.165,0.2702702702702703,0.195,0.579,24.756690881261584,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
110,Daniel Kyereh,0.16666666666666666,0.17700000000000002,0.16200000000000003,0.36,0.4,0.43567251461988304,0.064,0.10733333333333334,0.096,0.0,0.0,0.21739130434782608,0.097,0.032,0.1372093023255814,0.09393346379647749,0.2633333333333333,0.10454545454545454,0.07564102564102564,0.032,0.2712,0.194,0.1723076923076923,0.09486166007905139,0.048,0.03609022556390977,0.1723076923076923,0.016,0.11299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08083333333333333,0.1625,0.0960960960960961,0.065,0.0,0.14414414414414414,0.12125,0.5,24.141585447074966,,,,,,,,,,,,,,,,,,,,0.0851063829787234,,,MFFW
147,Patrick Osterhage,0.0,0.05,0.0,0.0,0.0,0.5847953216374269,0.0,0.11666666666666667,0.0,0.0,0.0,0.14992503748125938,0.05,0.05,0.1744186046511628,0.14677103718199608,0.24444444444444446,0.1202020202020202,0.10461538461538461,0.05,0.24,0.07500000000000001,0.1753846153846154,0.14822134387351782,0.1,0.07518796992481203,0.1753846153846154,0.025,0.17500000000000002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.375,0.07507507507507508,0.15000000000000002,0.125,0.3003003003003003,0.21875,0.5710000000000001,23.991774203151518,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
64,Mohamed Elyounoussi,0.0,0.17900000000000002,0.09000000000000001,0.0,0.0,0.4649122807017544,0.07600000000000001,0.124,0.038000000000000006,0.0,0.052631578947368425,0.25037481259370314,0.141,0.026000000000000002,0.10465116279069768,0.13894324853228962,0.23111111111111113,0.1303030303030303,0.14717948717948717,0.10200000000000001,0.1336,0.16000000000000003,0.13846153846153847,0.17786561264822137,0.128,0.11578947368421053,0.13846153846153847,0.006,0.096,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.155,0.2575,0.23123123123123124,0.09000000000000001,0.095,0.2132132132132132,0.1925,0.45799999999999996,23.946721861860226,,,,,,,,,,,,,,,,,,,,0.10106382978723404,,,MFFW
193,Diego Valencia,0.0,0.053000000000000005,0.10600000000000001,0.0,0.0,0.29239766081871343,0.0,0.035333333333333335,0.0,0.0,0.0,0.07946026986506748,0.0,0.0,0.04108527131782946,0.0,0.2511111111111111,0.08767676767676767,0.08641025641025642,0.0,0.2528,0.15800000000000003,0.17,0.20750988142292492,0.053000000000000005,0.11879699248120301,0.17,0.0,0.10500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633333333333333,0.5275,0.6336336336336336,0.053000000000000005,0.265,0.3153153153153153,0.46,0.28600000000000003,23.530314777094166,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
205,Nicolò Zaniolo,0.08333333333333333,0.28300000000000003,0.142,0.08,0.14,0.5029239766081871,0.04000000000000001,0.182,0.08000000000000002,0.0,0.0,0.28785607196401797,0.273,0.06,0.3604651162790698,0.1780821917808219,0.27444444444444444,0.1717171717171717,0.2141025641025641,0.18200000000000002,0.3152,0.35400000000000004,0.09692307692307693,0.16007905138339923,0.101,0.15187969924812028,0.09692307692307693,0.010000000000000002,0.121,0.0,0.04000000000000001,0.08000000000000002,0.0,0.0,0.0,0.0,0.0675,0.1275,0.060060060060060066,0.051000000000000004,0.05,0.09009009009009009,0.08875,0.429,23.38586865462716,,,,,,,,,,,,,,,,,,,,0.05319148936170213,,,MFFW
129,Eliot Matazo,0.0,0.017,0.034,0.0,0.0,0.8128654970760234,0.0,0.03333333333333333,0.0,0.0,0.0,0.07496251874062969,0.017,0.0,0.07751937984496124,0.0,0.33111111111111113,0.16545454545454547,0.17871794871794872,0.0,0.026400000000000003,0.083,0.22923076923076924,0.0,0.28300000000000003,0.0,0.22923076923076924,0.017,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0825,0.0990990990990991,0.067,0.0,0.0990990990990991,0.125,0.33299999999999996,23.375690970891103,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
39,José Carlos Lazo,0.08333333333333333,0.286,0.142,0.5,1.0,0.6169590643274854,0.0,0.09533333333333333,0.0,0.0,0.0,0.2143928035982009,0.21400000000000002,0.0,0.27674418604651163,0.13894324853228962,0.2066666666666667,0.1291919191919192,0.15923076923076923,0.0,0.1144,0.286,0.09307692307692308,0.14031620553359686,0.0,0.2150375939849624,0.09307692307692308,0.071,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383333333333333,0.3575,0.4294294294294294,0.071,0.355,0.4294294294294294,0.17875,1.0,23.37276449018171,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
39,José Carlos Lazo,0.08333333333333333,0.286,0.142,0.5,1.0,0.6169590643274854,0.0,0.09533333333333333,0.0,0.0,0.0,0.2143928035982009,0.21400000000000002,0.0,0.27674418604651163,0.13894324853228962,0.2066666666666667,0.1291919191919192,0.15923076923076923,0.0,0.1144,0.286,0.09307692307692308,0.14031620553359686,0.0,0.2150375939849624,0.09307692307692308,0.071,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383333333333333,0.3575,0.4294294294294294,0.071,0.355,0.4294294294294294,0.17875,1.0,23.37276449018171,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
201,Noah Weißhaupt,0.0,0.067,0.0,0.0,0.0,0.4093567251461988,0.0,0.08866666666666667,0.0,0.0,0.0,0.10044977511244378,0.133,0.0,0.31007751937984496,0.2602739726027397,0.21444444444444447,0.13606060606060605,0.13512820512820514,0.266,0.2136,0.133,0.08692307692307694,0.2628458498023716,0.0,0.3007518796992481,0.08692307692307694,0.0,0.133,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.22249999999999998,0.1675,0.20120120120120122,0.2,0.0,0.20120120120120122,0.33375,0.25,22.83200426307179,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
38,José Carlos Lazo,0.0,1.0,1.0,0.0,0.0,0.7134502923976608,0.0,1.0,0.0,0.0,0.0,0.7496251874062969,0.0,1.0,0.3875968992248062,0.9784735812133072,0.3888888888888889,0.2222222222222222,0.11538461538461539,0.0,0.8,0.0,0.11538461538461539,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.319106951698394,,,,,,,,,,,,,,,,,,,,0.0,,,MFFW
